naming_pool,name_type,name,score,pool_seq
country_ALG,given,Raouf,90,59
country_ALG,given,Kader,90,60
country_ALG,given,Sami,90,61
country_ALG,given,Akram,90,62
country_ALG,given,Nassim,90,63
country_ALG,given,Moh,40,64
country_ALG,given,Mustapha,90,65
country_ALG,given,Réda,90,66
country_ALG,given,Fouad,90,67
country_ALG,given,Amr,58,68
country_ALG,given,Hocine,90,69
country_ALG,given,Toufik,90,70
country_ALG,given,Abdelkader,90,72
country_ALG,given,Ramzi,90,73
country_ALG,given,Farid,90,74
country_ALG,given,Yassine,90,75
country_ALG,given,Yasser,90,76
country_ALG,given,Aziz,90,77
country_ALG,given,Rabah,90,78
country_ALG,given,Hamid,90,79
country_ALG,given,Mounir,90,80
country_ALG,given,Rafik,90,81
country_ALG,given,Houssem,90,82
country_ALG,given,Hassan,90,83
country_ALG,given,Khalil,90,84
country_ALG,given,Moussa,90,85
country_ALG,given,Mahdi,90,86
country_ALG,given,Lotfi,90,87
country_ALG,given,Amar,90,88
country_ALG,given,Aissa,90,89
country_ALG,given,Abdallah,90,90
country_ALG,given,Smail,90,91
country_ALG,given,Bachir,90,92
country_ALG,given,Amin,90,93
country_ALG,given,Yahia,90,94
country_ALG,given,Ammar,90,95
country_ALG,given,Malek,90,96
country_ALG,given,Nacer,90,97
country_ALG,given,Fateh,90,98
country_ALG,given,Issam,90,99
country_ALG,given,Fayçal,90,100
country_ALG,given,Sidali,90,101
country_ALG,given,Abdelhak,90,102
country_ALG,given,Houssam,90,103
country_ALG,given,Khalid,82,104
country_ALG,given,Nadjib,90,105
country_ALG,given,Rami,90,106
country_ALG,given,Muhammed,90,107
country_ALG,given,Saad,90,108
country_ALG,given,Hossam,82,109
country_ALG,given,Yousef,82,110
country_ALG,given,Redouane,90,111
country_ALG,given,Ahmad,90,112
country_ALG,given,Samy,58,113
country_ALG,given,Riad,90,114
country_ALG,given,Noureddine,90,115
country_ALG,given,Wassim,90,116
country_ALG,given,Hani,90,117
country_ALG,given,Billel,90,118
country_ALG,given,Mustafa,90,119
country_ALG,given,Fethi,90,120
country_ALG,given,Lamine,90,121
country_ALG,given,Mokhtar,90,122
country_ALG,given,Miloud,90,123
country_ALG,given,Ziad,90,124
country_ALG,given,Lyes,90,125
country_ALG,given,Madjid,90,126
country_ALG,given,Kareem,90,127
country_ALG,given,Wahid,90,128
country_ALG,given,Okba,90,129
country_ALG,given,Anès,90,130
country_ALG,given,Sam,58,131
country_ALG,given,Halim,90,132
country_ALG,given,Cherif,90,133
country_ALG,given,Malik,90,134
country_ALG,given,Zinou,90,135
country_ALG,given,Adem,90,136
country_ALG,given,Abdellah,90,137
country_ALG,given,Slimane,90,138
country_ALG,given,Habib,90,139
country_ALG,given,Moha,90,140
country_ALG,given,Tahar,90,141
country_ALG,given,Rahim,90,142
country_ALG,given,Ben,58,143
country_ALG,given,Mouloud,90,144
country_ALG,given,Farouk,90,145
country_ALG,given,Osama,90,146
country_ALG,given,Redha,90,147
country_ALG,given,Nazim,90,148
country_ALG,given,Abderrahmane,90,149
country_ALG,given,Hadj,82,150
country_ALG,given,Fathi,82,151
country_ALG,given,Belkacem,82,152
country_ALG,given,Chakib,82,153
country_ALG,given,Chouaib,82,154
country_ALG,given,Anouar,82,155
country_ALG,given,Merouane,82,156
country_ALG,given,David,82,157
country_ALG,given,Amer,82,158
country_ALG,given,Messaoud,82,159
country_ALG,given,Soufiane,82,160
country_ALG,given,Yazid,82,161
country_ALG,given,Wail,82,162
country_ALG,given,Tayeb,82,163
country_ALG,given,Bilel,82,164
country_ALG,given,Muhammad,82,165
country_ALG,given,Houari,82,166
country_ALG,given,Sherif,82,167
country_ALG,given,Abderrahim,82,168
country_ALG,given,Salem,82,169
country_ALG,given,Larbi,82,170
country_ALG,given,Ramy,82,171
country_ALG,given,Abdennour,82,172
country_ALG,given,Mo,82,173
country_ALG,given,Salah-Eddine,82,174
country_ALG,given,Imed,82,175
country_ALG,given,Billal,82,176
country_ALG,given,Ilyas,82,177
country_ALG,given,Mouhamed,82,178
country_ALG,given,Haroun,82,179
country_ALG,given,Hamdi,82,180
country_ALG,given,Ameur,82,181
country_ALG,given,Abo,82,182
country_ALG,given,Abd,82,183
country_ALG,given,Hazem,82,184
country_ALG,given,Saber,82,185
country_ALG,given,Achraf,82,186
country_ALG,given,Abdelkrim,82,187
country_ALG,given,Sou,82,188
country_ALG,given,Abdullah,82,189
country_ALG,given,Ayman,82,190
country_ALG,given,Muhamed,82,191
country_ALG,given,Taha,82,192
country_ALG,given,Don,82,193
country_ALG,given,Ishak,82,194
country_ALG,given,Azzedine,82,195
country_ALG,given,Tarik,82,196
country_ALG,given,Abdelaziz,82,197
country_ALG,given,Haithem,82,198
country_ALG,given,Kamal,82,199
country_ALG,given,Sidahmed,82,200
country_ALG,given,Abdelhamid,82,201
country_ALG,given,Zoubir,82,202
country_ALG,given,Hacene,82,203
country_ALG,given,Mansour,82,204
country_ALG,given,Zino,82,205
country_ALG,given,Mimo,82,206
country_ALG,given,Abou,82,207
country_ALG,given,Abdelmalek,82,208
country_ALG,given,Hafid,82,209
country_ALG,given,King,82,210
country_ALG,given,Djamal,82,211
country_ALG,given,Hesham,82,212
country_ALG,given,Abdenour,82,213
country_ALG,given,Abed,82,214
country_ALG,given,Laid,82,215
country_ALG,given,Massi,82,216
country_ALG,given,Taki,82,217
country_ALG,given,Rabie,82,218
country_ALG,given,Bouzid,82,219
country_ALG,given,Badis,82,220
country_ALG,given,Zineddine,82,221
country_ALG,given,Ghani,82,222
country_ALG,given,Saidi,82,223
country_ALG,given,John,82,224
country_ALG,given,Mouad,82,225
country_ALG,given,Om,82,226
country_ALG,given,Abdelghani,82,227
country_ALG,given,Fouzi,82,228
country_ALG,given,Sahraoui,82,229
country_ALG,given,Kacem,82,230
country_ALG,given,Brahimi,82,231
country_ALG,given,Lakhdar,82,232
country_ALG,given,Ashraf,82,233
country_ALG,given,Abdellatif,82,234
country_ALG,given,Riadh,82,235
country_ALG,given,Seif,82,236
country_ALG,given,Mido,82,237
country_ALG,given,Abdelrhman,82,238
country_ALG,given,Morad,82,239
country_ALG,given,Ebrahim,82,240
country_ALG,given,Moustafa,82,241
country_ALG,given,Lounes,82,242
country_ALG,given,Achour,82,243
country_ALG,given,Ryad,82,244
country_ALG,given,Idir,82,245
country_ALG,given,Touati,82,246
country_ALG,given,Rahmani,82,247
country_ALG,given,Zohir,82,248
country_ALG,given,Mohamad,82,249
country_ALG,given,Abd-El,82,250
country_ALG,given,Arezki,82,251
country_ALG,given,Faouzi,82,252
country_ALG,given,Ihab,82,253
country_ALG,given,Arab,82,254
country_ALG,given,Daoudi,82,255
country_ALG,given,Dadi,82,256
country_ALG,given,Ferhat,82,257
country_ALG,given,Hamada,82,258
country_ALG,given,Saadi,82,259
country_ALG,given,Bob,82,260
country_ALG,given,Elsayed,82,261
country_ALG,given,Boumediene,82,262
country_ALG,given,Mohamed-Amine,82,263
country_ALG,given,Djalal,82,264
country_ALG,given,Talbi,82,265
country_ALG,given,Zouaoui,82,266
country_ALG,given,Madani,82,267
country_ALG,given,Naim,82,268
country_ALG,given,Benali,82,269
country_ALG,given,Mohand,82,270
country_ALG,given,Daoud,82,271
country_ALG,given,Yassin,82,272
country_ALG,given,Boualem,82,273
country_ALG,given,Moncef,82,274
country_ALG,given,Ridha,82,275
country_ALG,given,Sofian,82,276
country_ALG,given,Abdel,82,277
country_ALG,given,Nasser,82,278
country_ALG,given,Hamed,82,279
country_ALG,given,Nouri,82,280
country_ALG,given,Abdelhalim,82,281
country_ALG,given,Houcine,82,282
country_ALG,given,Fatah,82,283
country_ALG,given,Hachemi,82,284
country_ALG,given,Sohaib,82,285
country_ALG,given,Nasri,82,286
country_ALG,given,Seddik,82,287
country_ALG,given,Prince,82,288
country_ALG,given,Sabri,82,289
country_ALG,given,Boubaker,82,290
country_ALG,given,Yahya,82,291
country_ALG,given,Sid-Ahmed,82,292
country_ALG,given,Abbas,82,293
country_ALG,given,Taher,82,294
country_ALG,given,Anas,82,295
country_ALG,given,Mhamed,82,296
country_ALG,given,Salhi,82,297
country_ALG,given,Chawki,82,298
country_ALG,given,Golden,82,299
country_ALG,given,Waleed,82,300
country_ALG,given,Ehab,82,301
country_ALG,given,Anwar,82,302
country_ALG,given,Just,82,303
country_ALG,given,Riyad,82,304
country_ALG,given,Bassem,82,305
country_ALG,given,Nader,82,306
country_ALG,given,Youssouf,82,307
country_ALG,given,Dani,82,308
country_ALG,given,Mohamed-El,82,309
country_ALG,given,Simon,82,310
country_ALG,given,James,82,311
country_ALG,given,Marwan,82,312
country_ALG,given,Al,82,313
country_ALG,given,Michael,82,314
country_ALG,given,Paul,82,315
country_ALG,given,Ryan,82,316
country_ALG,given,Hosam,82,317
country_ALG,given,Essam,82,318
country_ALG,given,Mark,82,319
country_ALG,given,Adil,82,320
country_ALG,given,Daniel,82,321
country_ALG,given,Jason,82,322
country_ALG,given,Sameh,82,323
country_ALG,given,Yaya,82,324
country_ALG,given,Haitham,82,325
country_ALG,given,Aly,82,326
country_ALG,given,Hatem,82,327
country_ALG,given,Red,82,328
country_ALG,given,Joseph,82,329
country_ALG,given,Max,82,330
country_ALG,given,Saif,82,331
country_ALG,given,Albert,82,332
country_ALG,given,Emad,82,333
country_ALG,given,Maher,82,334
country_ALG,given,Hassane,82,335
country_ALG,given,Mohmed,82,336
country_ALG,given,Idriss,82,337
country_ALG,given,Saleh,82,338
country_ALG,given,Andrew,82,339
country_ALG,given,Jack,82,340
country_ALG,given,Oualid,82,341
country_ALG,given,Abdulrahman,82,342
country_ALG,given,Tony,82,343
country_ALG,given,Abdalla,82,344
country_ALG,given,Jojo,82,345
country_ALG,given,Atef,82,346
country_ALG,given,Slim,82,347
country_ALG,given,Wael,82,348
country_ALG,given,Mohammad,82,349
country_ALG,given,Mohsen,82,350
country_ALG,given,Peter,82,351
country_ALG,given,Abu,82,352
country_ALG,given,Justin,82,353
country_ALG,given,Steven,82,354
country_ALG,given,Thomas,82,355
country_ALG,given,Mero,82,356
country_ALG,given,Osman,82,357
country_ALG,given,Little,82,358
country_ALG,given,Wesam,82,359
country_ALG,given,Otman,82,360
country_ALG,given,Pedro,82,361
country_ALG,given,William,82,362
country_ALG,given,Yusuf,82,363
country_ALG,given,Pablo,82,364
country_ALG,given,Mohmmed,82,365
country_ALG,given,Martin,82,366
country_ALG,given,Diallo,82,367
country_ALG,given,Tom,82,368
country_ALG,given,Hasan,82,369
country_ALG,given,Dàrk,82,370
country_ALG,given,Saeed,82,371
country_ALG,given,Will,82,372
country_ALG,given,Moaz,82,373
country_ALG,given,Elias,82,374
country_ALG,given,White,82,375
country_ALG,given,Khalifa,82,376
country_ALG,given,Bill,82,377
country_ALG,given,Adnan,82,378
country_ALG,given,Basem,82,379
country_ALG,given,Mohamed-Ali,82,380
country_ALG,given,Billy,82,381
country_ALG,given,Moataz,82,382
country_ALG,given,Hussein,82,383
country_ALG,given,Nizar,82,384
country_ALG,given,Chris,82,385
country_ALG,given,Real,82,386
country_ALG,given,Mazen,82,387
country_ALG,given,Mamadou,82,388
country_ALG,given,Mario,82,389
country_ALG,given,Zack,82,390
country_ALG,given,Alpha,82,391
country_ALG,given,Ray,82,392
country_ALG,given,Medo,82,393
country_ALG,given,Mike,82,394
country_ALG,given,Alex,82,395
country_ALG,given,Yasin,82,396
country_ALG,given,Marco,82,397
country_ALG,given,Matt,82,398
country_ALG,given,Faysal,82,399
country_ALG,given,Boy,82,400
country_ALG,given,Aboubacar,82,401
country_ALG,given,Vincent,82,402
country_ALG,given,Hussam,82,403
country_ALG,given,Andre,82,404
country_ALG,given,Ibrahem,82,405
country_ALG,given,Joe,82,406
country_ALG,given,Frank,82,407
country_ALG,given,Ousmane,82,408
country_ALG,given,Yves,82,409
country_ALG,given,Jon,82,410
country_ALG,given,Baba,82,411
country_ALG,given,Antonio,82,412
country_ALG,given,Jimmy,82,413
country_ALG,given,Brian,82,414
country_ALG,given,Lee,82,415
country_ALG,given,Badr,82,416
country_ALG,given,Jacob,82,417
country_ALG,given,Eric,82,418
country_ALG,given,George,82,419
country_ALG,given,Camara,82,420
country_ALG,given,Harry,82,421
country_ALG,given,Isaac,82,422
country_ALG,given,Leo,82,423
country_ALG,given,Iam,82,424
country_ALG,given,Issa,82,425
country_ALG,given,Jesús,82,426
country_ALG,given,Carlos,82,427
country_ALG,given,Ken,82,428
country_ALG,given,Momen,82,429
country_ALG,given,Dan,82,430
country_ALG,given,Josh,82,431
country_ALG,given,Hisham,82,432
country_ALG,given,Souleymane,82,433
country_ALG,given,Mel,82,434
country_ALG,given,Alan,82,435
country_ALG,given,Kevin,82,436
country_ALG,given,Faisal,82,437
country_ALG,given,Abdoulaye,82,438
country_ALG,given,Taoufik,82,439
country_ALG,given,Greg,82,440
country_ALG,given,Robert,82,441
country_ALG,given,Alain,82,442
country_ALG,given,Jamal,82,443
country_ANG,given,Carlos,89,1
country_ANG,given,Gabriel,89,2
country_ANG,given,Pedro,89,3
country_ANG,given,David,89,4
country_ANG,given,Bruno,89,5
country_ANG,given,Miguel,89,6
country_ANG,given,José,89,7
country_ANG,given,João,89,8
country_ANG,given,Paulo,89,9
country_ANG,given,Manuel,89,10
country_ANG,given,António,89,11
country_ANG,given,Fernando,89,12
country_ANG,given,Isaac,89,13
country_ANG,given,Daniel,89,14
country_ANG,given,Mateus,89,15
country_ANG,given,Adilson,89,16
country_ANG,given,Luis,89,17
country_ANG,given,Elias,89,18
country_ANG,given,Ricardo,89,19
country_ANG,given,Samuel,89,20
country_ANG,given,Cláudio,89,21
country_ANG,given,Nelson,89,22
country_ANG,given,Mário,89,23
country_ANG,given,Edson,89,24
country_ANG,given,Tiago,89,25
country_ANG,given,Eduardo,89,26
country_ANG,given,Mauro,89,27
country_ANG,given,Fabio,89,28
country_ANG,given,Domingos,89,29
country_ANG,given,Marcio,89,30
country_ANG,given,Jorge,89,31
country_ANG,given,Alexandre,89,32
country_ANG,given,Rui,89,33
country_ANG,given,Hélder,89,34
country_ANG,given,Afonso,89,35
country_ANG,given,Osvaldo,89,36
country_ANG,given,Leonardo,89,37
country_ANG,given,Anderson,89,38
country_ANG,given,Francisco,89,39
country_ANG,given,Marcos,89,40
country_ANG,given,Victor,89,41
country_ANG,given,Sérgio,89,42
country_ANG,given,Leandro,89,43
country_ANG,given,Wilson,89,44
country_ANG,given,Helder,89,45
country_ANG,given,Edmilson,89,46
country_ANG,given,Yuri,89,47
country_ANG,given,Braulio,89,48
country_ANG,given,Lucas,89,49
country_ANG,given,Emanuel,89,50
country_ANG,given,Délcio,89,51
country_ANG,given,Augusto,89,52
country_ANG,given,André,89,53
country_ANG,given,Filipe,89,54
country_ANG,given,William,89,55
country_ANG,given,Flávio,89,56
country_ANG,given,Rafael,89,57
country_ANG,given,Kelson,89,58
country_ANG,given,Guilherme,89,59
country_ANG,given,Joaquim,89,60
country_ANG,given,Helio,89,61
country_ANG,given,Alberto,89,62
country_ANG,given,Gelson,89,63
country_ANG,given,Emerson,89,64
country_ANG,given,Gilson,89,65
country_ANG,given,Denilson,89,66
country_ANG,given,Renato,89,67
country_ANG,given,Marcelo,89,68
country_ANG,given,Ivan,89,69
country_ANG,given,Hamilton,89,70
country_ANG,given,Rodrigo,89,72
country_ANG,given,John,55,73
country_ANG,given,Joel,89,74
country_ANG,given,Julio,89,75
country_ANG,given,Josemar,89,76
country_ANG,given,Walter,89,77
country_ANG,given,Nuno,89,78
country_ANG,given,Leonel,89,79
country_ANG,given,Hugo,89,80
country_ANG,given,Felipe,89,81
country_ANG,given,Dario,89,82
country_ANG,given,Danilo,89,83
country_ANG,given,Agostinho,89,84
country_ANG,given,Adriano,89,85
country_ANG,given,Marco,89,86
country_ANG,given,Chris,55,87
country_ANG,given,Alex,55,88
country_ANG,given,Sebastiao,89,89
country_ANG,given,Igor,80,90
country_ANG,given,Gerson,89,91
country_ANG,given,Eric,55,92
country_ANG,given,Edilson,89,93
country_ANG,given,Edgar,89,94
country_ANG,given,Simão,89,95
country_ANG,given,Mohamed,42,96
country_ANG,given,Milton,89,97
country_ANG,given,Mauricio,89,98
country_ANG,given,Evandro,89,99
country_ANG,given,Orlando,89,100
country_ANG,given,Erickson,80,101
country_ANG,given,Pascoal,89,102
country_ANG,given,Diego,89,103
country_ANG,given,Raphael,89,104
country_ANG,given,Tony,80,105
country_ANG,given,César,89,106
country_ANG,given,Ronaldo,89,107
country_ANG,given,Ali,42,108
country_ANG,given,Valdemar,89,109
country_ANG,given,Euclides,89,110
country_ANG,given,Cristian,89,111
country_ANG,given,Diogo,89,112
country_ANG,given,Henrique,89,113
country_ANG,given,Cristiano,89,114
country_ANG,given,Alvaro,89,115
country_ANG,given,Lukeny,89,116
country_ANG,given,Frederico,89,117
country_ANG,given,Jonathan,89,118
country_ANG,given,Patrick,42,119
country_ANG,given,Armando,89,120
country_ANG,given,Gil,89,121
country_ANG,given,Gilberto,89,122
country_ANG,given,Adão,89,123
country_ANG,given,Silvio,89,124
country_ANG,given,Leo,80,125
country_ANG,given,Ismael,89,126
country_ANG,given,Rosario,80,127
country_ANG,given,Ladislau,89,128
country_ANG,given,Michael,55,129
country_ANG,given,Bernardo,89,130
country_ANG,given,Gildo,89,131
country_ANG,given,Arnaldo,89,132
country_ANG,given,Lourenço,89,133
country_ANG,given,Paulino,89,134
country_ANG,given,Andrés,42,135
country_ANG,given,Abel,89,136
country_ANG,given,Josué,80,137
country_ANG,given,Juan,42,138
country_ANG,given,Alfredo,89,139
country_ANG,given,Patricio,89,140
country_ANG,given,Raul,89,141
country_ANG,given,Ângelo,89,142
country_ANG,given,Hermenegildo,80,143
country_ANG,given,Moises,89,144
country_ANG,given,Eugenio,89,145
country_ANG,given,Kevin,89,146
country_ANG,given,Inacio,89,147
country_ANG,given,Luciano,80,148
country_ANG,given,Sandro,80,149
country_ANG,given,Frank,80,150
country_ANG,given,Onésimo,80,151
country_ANG,given,Benvindo,80,152
country_ANG,given,Henriques,80,153
country_ANG,given,Thiago,80,154
country_ANG,given,Felix,80,155
country_ANG,given,Ibrahim,80,156
country_ANG,given,Raimundo,80,157
country_ANG,given,Jaime,80,158
country_ANG,given,Nilton,80,159
country_ANG,given,Vitor,80,160
country_ANG,given,Luiz,80,161
country_ANG,given,Vado,80,162
country_ANG,given,Salomao,80,163
country_ANG,given,Caio,80,164
country_ANG,given,Pablo,80,165
country_ANG,given,Valdemiro,80,166
country_ANG,given,Eliseu,80,167
country_ANG,given,Casimiro,80,168
country_ANG,given,Adelino,80,169
country_ANG,given,Gustavo,80,170
country_ANG,given,Valter,80,171
country_ANG,given,Alessandro,80,172
country_ANG,given,Prince,80,173
country_ANG,given,Christian,80,174
country_ANG,given,Valdo,80,175
country_ANG,given,Moreno,80,176
country_ANG,given,Sebastian,80,177
country_ANG,given,Roberto,80,178
country_ANG,given,Tonilson,80,179
country_ANG,given,Max,80,180
country_ANG,given,Bill,80,181
country_ANG,given,Divaldo,80,182
country_ANG,given,Dorivaldo,80,183
country_ANG,given,Vanilson,80,184
country_ANG,given,Jay,80,185
country_ANG,given,Ousmane,80,186
country_ANG,given,Oumar,80,187
country_ANG,given,Dionísio,80,188
country_ANG,given,Anselmo,80,189
country_ANG,given,Dalton,80,190
country_ANG,given,Ruben,80,191
country_ANG,given,Emmanuel,80,192
country_ANG,given,Celestino,80,193
country_ANG,given,Adérito,80,194
country_ANG,given,Vladimir,80,195
country_ANG,given,Edy,80,196
country_ANG,given,Paul,80,197
country_ANG,given,Sidney,80,198
country_ANG,given,Anibal,80,199
country_ANG,given,Rodolfo,80,200
country_ANG,given,Alcides,80,201
country_ANG,given,Lazaro,80,202
country_ANG,given,Kenny,80,203
country_ANG,given,João-Paulo,80,204
country_ANG,given,Arlindo,80,205
country_ANG,given,Omar,80,206
country_ANG,given,Matheus,80,207
country_ANG,given,Cris,80,208
country_ANG,given,Albano,80,209
country_ANG,given,Geraldo,80,210
country_ANG,given,Israel,80,211
country_ANG,given,Santos,80,212
country_ANG,given,Eddy,80,213
country_ANG,given,Jelson,80,214
country_ANG,given,Ryan,80,215
country_ANG,given,Wagner,80,216
country_ANG,given,Mendes,80,217
country_ANG,given,Ernesto,80,218
country_ANG,given,Marlon,80,219
country_ANG,given,Jackson,80,220
country_ANG,given,Adam,80,221
country_ANG,given,Tito,80,222
country_ANG,given,Nataniel,80,223
country_ANG,given,Rivaldo,80,224
